time_signature; energy; danceability; tempo; duration; key; liveness; speechiness; instrumentalness; loudness; acousticness; valence; song_hotttnesss;song_name; artist_name; genre
4 ; 0.646147 ; 0.5336 ; 124.872 ; 236.44 ; 0 ; 0.150935 ; 0.034282 ; 5e-06 ; -7.533 ; 0.167834 ; 0.059683 ; 0.459539 ; I Will Return ; Skylar Grey ; pop
4 ; 0.554647 ; 0.687599 ; 99.973 ; 202.53333 ; 10 ; 0.101601 ; 0.03232 ; 0.314923 ; -5.418 ; 0.01142 ; 0.26167 ; 0.538012 ; Baby Don't Lie ; Gwen Stefani ; pop
4 ; 0.866615 ; 0.624486 ; 129.022 ; 223.24 ; 11 ; 0.080684 ; 0.073076 ; 0.0 ; -6.911 ; 0.000717 ; 0.608621 ; 0.40862 ; Down ; Jay Sean ; pop
4 ; 0.842301 ; 0.643082 ; 133.038 ; 224.63946 ; 11 ; 0.156954 ; 0.045675 ; 0.03298 ; -5.629 ; 0.000438 ; 0.337668 ; 0.328981 ; High Off My Love ; Paris Hilton ; pop
4 ; 0.924404 ; 0.562535 ; 167.903 ; 179.69333 ; 10 ; 0.265347 ; 0.18377 ; 1e-06 ; -2.671 ; 0.13362 ; 0.792332 ; 0.413456 ; Ain't Been Done ; Jessie J ; pop
4 ; 0.669371 ; 0.854205 ; 125.843 ; 210.30667 ; 11 ; 0.102682 ; 0.064404 ; 0.0 ; -4.892 ; 0.024063 ; 0.81632 ; 0.368993 ; Do You Remember ; Jay Sean ; pop
4 ; 0.68145 ; 0.7554 ; 92.979 ; 210.09333 ; 0 ; 0.664593 ; 0.031894 ; 6.5e-05 ; -6.32 ; 0.211033 ; 0.895156 ; 0.582675 ; ...Baby One More Time ; Britney Spears ; pop
4 ; 0.742903 ; 0.660524 ; 128.039 ; 190.89333 ; 2 ; 0.644011 ; 0.115949 ; 0.0 ; -6.667 ; 0.014629 ; 0.598599 ; 0.424219 ; Swagger Jagger ; Cher Lloyd ; pop
4 ; 0.883369 ; 0.685976 ; 100.035 ; 196.17333 ; 4 ; 0.066626 ; 0.060962 ; 0.001306 ; -5.055 ; 0.000795 ; 0.566901 ; 0.43008 ; Stupid Girls ; P!nk ; pop
4 ; 0.195439 ; 0.629303 ; 111.892 ; 249.0 ; 9 ; 0.155551 ; 0.03036 ; 7.2e-05 ; -16.8 ; 0.947981 ; 0.114113 ; 0.59834 ; Stay ; Rihanna ; pop
4 ; 0.748156 ; 0.810067 ; 130.983 ; 246.57333 ; 0 ; 0.095101 ; 0.211072 ; 1e-06 ; -6.464 ; 0.32042 ; 0.658504 ; 0.516742 ; Glamorous ; Fergie ; pop
4 ; 0.801568 ; 0.652125 ; 127.995 ; 221.93333 ; 0 ; 0.57443 ; 0.034583 ; 1.7e-05 ; -4.837 ; 0.008716 ; 0.661737 ; 0.463514 ; American Girl ; Bonnie McKee ; pop
4 ; 0.838853 ; 0.636132 ; 109.007 ; 220.28 ; 5 ; 0.161256 ; 0.043218 ; 0.0 ; -5.426 ; 0.014582 ; 0.456284 ; 0.616752 ; Just The Way You Are ; Bruno Mars ; pop
4 ; 0.74171 ; 0.569564 ; 159.981 ; 210.57333 ; 7 ; 0.419568 ; 0.082944 ; 0.0 ; -6.355 ; 0.232537 ; 0.542423 ; 0.364491 ; Strip Me ; Natasha Bedingfield ; pop
4 ; 0.666146 ; 0.682705 ; 90.727 ; 161.02667 ; 1 ; 0.198908 ; 0.042422 ; 0.000178 ; -4.005 ; 0.021565 ; 0.544063 ; 0.164196 ; Good Girl ; Paula DeAnda ; pop
4 ; 0.561923 ; 0.92758 ; 117.216 ; 293.66667 ; 11 ; 0.032226 ; 0.043295 ; 0.009568 ; -6.386 ; 0.031158 ; 0.903365 ; 0.607221 ; Billie Jean ; Michael Jackson ; pop
4 ; 0.284155 ; 0.411552 ; 139.27 ; 247.72 ; 2 ; 0.090264 ; 0.032745 ; 0.0 ; -10.227 ; 0.745735 ; 0.239315 ; 0.475849 ; Home ; Gabrielle Aplin ; pop
4 ; 0.765907 ; 0.666076 ; 89.986 ; 223.00458 ; 7 ; 0.416 ; 0.031607 ; 9e-06 ; -4.796 ; 0.007498 ; 0.392528 ; 0.725387 ; Roar ; Katy Perry ; pop
4 ; 0.855258 ; 0.461452 ; 149.952 ; 198.46621 ; 7 ; 0.118389 ; 0.083779 ; 0.00088 ; -5.207 ; 0.065017 ; 0.450179 ; 0.666864 ; Dog Days Are Over ; Florence + The Machine ; pop
4 ; 0.8616 ; 0.660087 ; 130.0 ; 198.61333 ; 9 ; 0.370452 ; 0.035601 ; 0.0 ; -2.753 ; 0.178466 ; 0.722291 ; 0.426667 ; I Feel Better ; Gotye ; pop
4 ; 0.932678 ; 0.754332 ; 103.992 ; 225.0 ; 0 ; 0.296939 ; 0.044793 ; 0.0 ; -5.786 ; 0.019883 ; 0.734605 ; 0.553102 ; Whistle ; Flo Rida ; pop
4 ; 0.635237 ; 0.631086 ; 86.029 ; 231.38984 ; 4 ; 0.360791 ; 0.045157 ; 1e-06 ; -5.79 ; 0.410797 ; 0.374907 ; 0.261379 ; Walking In Place ; Colette Carr ; pop
4 ; 0.892061 ; 0.571325 ; 158.052 ; 219.77333 ; 6 ; 0.521898 ; 0.039799 ; 0.012772 ; -4.257 ; 0.001074 ; 0.803223 ; 0.145585 ; Potential Breakup Song ; 78violet ; pop
4 ; 0.858014 ; 0.692358 ; 99.992 ; 207.44 ; 5 ; 0.198774 ; 0.035505 ; 0.0 ; -5.624 ; 0.003275 ; 0.647506 ; 0.317625 ; Just In Love ; Joe Jonas ; pop
4 ; 0.818195 ; 0.653315 ; 83.021 ; 237.88 ; 4 ; 0.098706 ; 0.051716 ; 0.0 ; -7.489 ; 0.225568 ; 0.853002 ; 0.479609 ; 7 Days ; Craig David ; pop
4 ; 0.847674 ; 0.643365 ; 124.995 ; 241.01333 ; 5 ; 0.067565 ; 0.042113 ; 0.0 ; -3.044 ; 0.049172 ; 0.588317 ; 0.334666 ; Roc The Life ; Rita Ora ; pop
4 ; 0.450999 ; 0.469471 ; 137.779 ; 227.4 ; 10 ; 0.129908 ; 0.029402 ; 0.0 ; -7.242 ; 0.309145 ; 0.121354 ; 0.218267 ; My Destiny ; Katharine McPhee ; pop
4 ; 0.657418 ; 0.739197 ; 120.967 ; 273.66952 ; 8 ; 0.062261 ; 0.046787 ; 0.069604 ; -8.605 ; 0.148177 ; 0.539463 ; 0.506493 ; No Pressure ; Little Boots ; pop
4 ; 0.801023 ; 0.490458 ; 98.207 ; 211.17333 ; 8 ; 0.127285 ; 0.25251 ; 2.2e-05 ; -5.728 ; 0.143175 ; 0.685108 ; 0.253327 ; Battle Cry ; Shontelle ; pop
4 ; 0.882109 ; 0.702524 ; 127.956 ; 227.13333 ; 5 ; 0.089021 ; 0.231919 ; 3e-06 ; -4.332 ; 0.142205 ; 0.606884 ; 0.294957 ; Can't Get Enough ; Becky G ; pop
4 ; 0.810229 ; 0.687176 ; 109.566 ; 202.22612 ; 5 ; 0.124507 ; 0.061598 ; 1e-06 ; -4.969 ; 0.149993 ; 0.50374 ; 0.488226 ; Gimmie Love ; Carly Rae Jepsen ; pop
3 ; 0.58033 ; 0.549417 ; 110.445 ; 243.10667 ; 2 ; 0.110321 ; 0.050722 ; 0.0 ; -6.576 ; 0.573359 ; 0.297484 ; 0.41667 ; Spoiled ; Joss Stone ; pop
4 ; 0.270513 ; 0.484013 ; 67.03 ; 348.50667 ; 1 ; 0.078432 ; 0.039815 ; 0.052615 ; -14.03 ; 0.497808 ; 0.064637 ; 0.445039 ; Bated Breath ; Tinashe ; pop
4 ; 0.80674 ; 0.801315 ; 116.964 ; 222.73333 ; 5 ; 0.120395 ; 0.045349 ; 5e-06 ; -4.907 ; 0.185425 ; 0.861382 ; 0.298045 ; Neon Lights ; Natasha Bedingfield ; pop
4 ; 0.700541 ; 0.877559 ; 113.013 ; 184.77333 ; 1 ; 0.24556 ; 0.04464 ; 0.070905 ; -8.083 ; 0.008471 ; 0.776844 ; 0.547644 ; Milkshake ; Kelis ; pop
4 ; 0.787111 ; 0.628209 ; 178.013 ; 186.61333 ; 6 ; 0.448914 ; 0.131591 ; 0.000103 ; -6.14 ; 0.048955 ; 0.442548 ; 0.514538 ; Scream (Funk My Life Up) ; Paolo Nutini ; pop
4 ; 0.779322 ; 0.724854 ; 91.018 ; 243.41333 ; 7 ; 0.0446 ; 0.118687 ; 3e-06 ; -3.501 ; 0.045681 ; 0.950263 ; 0.632283 ; Bailando - Spanish Version ; Enrique Iglesias ; pop
4 ; 0.876928 ; 0.588009 ; 155.165 ; 326.18667 ; 8 ; 0.170775 ; 0.159848 ; 0.0 ; -4.78 ; 0.009523 ; 0.663197 ; 0.465754 ; Knock You Down ; Keri Hilson ; pop
4 ; 0.740452 ; 0.232892 ; 79.005 ; 320.16141 ; 2 ; 0.26722 ; 0.151198 ; 0.0 ; -6.268 ; 0.046986 ; 0.505117 ; 0.677296 ; American Oxygen ; Rihanna ; pop
3 ; 0.320586 ; 0.360539 ; 70.356 ; 249.07011 ; 10 ; 0.100453 ; 0.030554 ; 0.0 ; -6.786 ; 0.883331 ; 0.175562 ; 0.589601 ; Various Storms & Saints ; Florence + The Machine ; pop
4 ; 0.869554 ; 0.636239 ; 124.065 ; 227.97333 ; 8 ; 0.107945 ; 0.051083 ; 0.0 ; -3.739 ; 0.132712 ; 0.639499 ; 0.656247 ; Firework ; Katy Perry ; pop
4 ; 0.689991 ; 0.892449 ; 100.974 ; 267.28 ; 4 ; 0.055374 ; 0.135757 ; 0.000224 ; -7.147 ; 0.180578 ; 0.828145 ; 0.57518 ; Rock Your Body ; Justin Timberlake ; pop
4 ; 0.700492 ; 0.4349 ; 150.143 ; 235.17333 ; 10 ; 0.404717 ; 0.045091 ; 0.002175 ; -6.597 ; 0.456155 ; 0.369072 ; 0.36148 ; Heavy Heart ; Gabrielle Aplin ; pop
4 ; 0.719667 ; 0.726205 ; 130.912 ; 117.68376 ; 6 ; 0.710229 ; 0.044652 ; 0.001949 ; -6.946 ; 0.026735 ; 0.72125 ; 0.444702 ; Easy Way Out ; Gotye ; pop
4 ; 0.478402 ; 0.767997 ; 117.321 ; 219.21914 ; 5 ; 0.084836 ; 0.052287 ; 2.1e-05 ; -14.826 ; 0.121634 ; 0.7546 ; 0.4174 ; I Want It All ; Karmin ; pop
4 ; 0.940675 ; 0.553561 ; 195.981 ; 231.54667 ; 6 ; 0.049938 ; 0.101296 ; 0.0 ; -3.9 ; 0.021165 ; 0.905598 ; 0.398175 ; Too Young to Remember ; Florrie ; pop
4 ; 0.28675 ; 0.566214 ; 129.95 ; 164.82667 ; 4 ; 0.087933 ; 0.034296 ; 1.7e-05 ; -9.518 ; 0.931315 ; 0.154199 ; 0.34522 ; Coming Home (Part II / Bonus Track) ; Skylar Grey ; pop
4 ; 0.856197 ; 0.586392 ; 129.954 ; 270.94667 ; 2 ; 0.058469 ; 0.04424 ; 0.0 ; -3.757 ; 0.008167 ; 0.506534 ; 0.316193 ; Treatment ; Labrinth ; pop
4 ; 0.584881 ; 0.752575 ; 100.027 ; 258.28 ; 10 ; 0.328481 ; 0.046747 ; 0.046754 ; -7.197 ; 0.275061 ; 0.810743 ; 0.402351 ; Thanks For Your Time ; Gotye ; pop
4 ; 0.977964 ; 0.532721 ; 160.054 ; 247.562 ; 0 ; 0.370832 ; 0.212978 ; 0.371842 ; -5.917 ; 0.059023 ; 0.67748 ; 0.415992 ; She's So Lovely ; Scouting for Girls ; pop
4 ; 0.830474 ; 0.560762 ; 141.991 ; 192.8 ; 0 ; 0.041495 ; 0.065494 ; 0.045385 ; -4.83 ; 0.003167 ; 0.24871 ; 0.243233 ; Sabotage ; Kristinia DeBarge ; pop
4 ; 0.831951 ; 0.752011 ; 120.003 ; 172.05333 ; 10 ; 0.42441 ; 0.097118 ; 0.000265 ; -3.243 ; 0.083348 ; 0.54716 ; 0.40894 ; Blah Blah Blah ; Ke$ha ; pop
4 ; 0.473034 ; 0.835648 ; 120.369 ; 216.842 ; 9 ; 0.098799 ; 0.22434 ; 0.0 ; -15.166 ; 0.023861 ; 0.863532 ; 0.743664 ; I Don't Like It, I Love It ; Flo Rida ; pop
4 ; 0.930935 ; 0.648146 ; 153.649 ; 213.06667 ; 1 ; 0.751941 ; 0.180585 ; 0.0 ; -3.15 ; 0.009375 ; 0.747267 ; 0.547112 ; Pump It ; The Black Eyed Peas ; pop
4 ; 0.729591 ; 0.488259 ; 102.139 ; 200.68 ; 1 ; 0.144754 ; 0.034618 ; 0.0 ; -6.676 ; 0.459703 ; 0.51835 ; 0.76399 ; Riptide ; Vance Joy ; pop
4 ; 0.546864 ; 0.565147 ; 116.483 ; 251.55156 ; 3 ; 0.077474 ; 0.032107 ; 0.0 ; -12.97 ; 0.211788 ; 0.354733 ; 0.319363 ; Terrified ; Katharine McPhee ; pop
4 ; 0.740782 ; 0.744023 ; 128.023 ; 215.76 ; 1 ; 0.092793 ; 0.057196 ; 0.00256 ; -4.981 ; 0.027097 ; 0.574377 ; 0.63266 ; We Found Love ; Rihanna ; pop
4 ; 0.791056 ; 0.499696 ; 149.093 ; 198.69333 ; 6 ; 0.064544 ; 0.0505 ; 0.0 ; -3.711 ; 0.012047 ; 0.465266 ; 0.690192 ; Heartbeat Song ; Kelly Clarkson ; pop
4 ; 0.619958 ; 0.256554 ; 189.385 ; 238.73333 ; 5 ; 0.077977 ; 0.041023 ; 0.0 ; -8.011 ; 0.20171 ; 0.359694 ; 0.55915 ; Love Me Like You Do ; Ellie Goulding ; pop
4 ; 0.736783 ; 0.739264 ; 130.037 ; 214.82667 ; 3 ; 0.368492 ; 0.038755 ; 0.015164 ; -5.438 ; 0.059595 ; 0.426416 ; 0.570038 ; On The Floor ; Jennifer Lopez ; pop
4 ; 0.736727 ; 0.763795 ; 125.928 ; 234.62667 ; 7 ; 0.069281 ; 0.044913 ; 1.4e-05 ; -3.416 ; 0.054524 ; 0.687324 ; 0.592175 ; Only Girl (In The World) ; Rihanna ; pop
4 ; 0.593267 ; 0.312173 ; 178.215 ; 258.88 ; 11 ; 0.093644 ; 0.035381 ; 0.003834 ; -6.546 ; 0.019681 ; 0.444911 ; 0.375702 ; Sister ; Kate Nash ; pop
4 ; 0.807621 ; 0.752856 ; 145.04 ; 311.13333 ; 9 ; 0.31921 ; 0.078985 ; 0.02377 ; -7.495 ; 0.05266 ; 0.956088 ; 0.559159 ; That's Not My Name ; The Ting Tings ; pop
4 ; 0.499297 ; 0.928387 ; 110.303 ; 240.64 ; 5 ; 0.062527 ; 0.0904 ; 4.7e-05 ; -4.599 ; 0.061877 ; 0.830421 ; 0.4826 ; Hunter ; Pharrell Williams ; pop
4 ; 0.18711 ; 0.403945 ; 133.766 ; 222.03837 ; 4 ; 0.18186 ; 0.036461 ; 0.0 ; -10.838 ; 0.844218 ; 0.319623 ; 0.533251 ; Nothing Really Matters ; Mr. Probz ; pop
4 ; 0.667561 ; 0.653457 ; 100.061 ; 196.49574 ; 0 ; 0.107142 ; 0.073098 ; 0.000649 ; -7.935 ; 0.006443 ; 0.515254 ; 0.462224 ; Can't Stop Dancin' ; Becky G ; pop
4 ; 0.612508 ; 0.723477 ; 150.001 ; 228.28 ; 10 ; 0.187639 ; 0.136978 ; 0.000263 ; -5.657 ; 0.054815 ; 0.503139 ; 0.643416 ; Bitch I'm Madonna ; Madonna ; pop
4 ; 0.700654 ; 0.282638 ; 165.752 ; 187.41333 ; 4 ; 0.111215 ; 0.135023 ; 2e-06 ; -7.595 ; 0.659879 ; 0.556879 ; 0.472659 ; Littlest Things ; Lily Allen ; pop
4 ; 0.664767 ; 0.536678 ; 136.007 ; 171.56 ; 7 ; 0.144912 ; 0.033284 ; 0.0 ; -6.847 ; 0.043848 ; 0.563477 ; 0.341433 ; Keep On Walking ; Gabrielle Aplin ; pop
4 ; 0.839331 ; 0.590919 ; 125.125 ; 216.7771 ; 3 ; 0.322985 ; 0.360497 ; 0.0 ; -8.078 ; 0.007369 ; 0.698025 ; 0.520589 ; Like A G6 ; Far * East Movement ; pop
4 ; 0.582033 ; 0.621911 ; 174.299 ; 198.76 ; 5 ; 0.097816 ; 0.446917 ; 0.0 ; -7.891 ; 0.082577 ; 0.483886 ; 0.480738 ; Price Tag ; Jessie J ; pop
4 ; 0.490315 ; 0.554334 ; 81.859 ; 223.0 ; 11 ; 0.11449 ; 0.199933 ; 5e-06 ; -8.108 ; 0.361332 ; 0.496878 ; 0.415754 ; Dickhead ; Kate Nash ; pop
4 ; 0.917261 ; 0.546681 ; 127.969 ; 218.08 ; 6 ; 0.155571 ; 0.07333 ; 0.000993 ; -3.873 ; 0.025731 ; 0.554833 ; 0.515322 ; Get Outta My Way ; Kylie Minogue ; pop
4 ; 0.889883 ; 0.685088 ; 103.991 ; 259.6 ; 10 ; 0.079023 ; 0.051415 ; 0.0 ; -4.609 ; 0.469865 ; 0.709595 ; 0.473067 ; Nothin' On You (feat. Bruno Mars) ; B.o.B ; pop
4 ; 0.807158 ; 0.552513 ; 72.722 ; 214.28 ; 0 ; 0.377493 ; 0.054927 ; 3e-06 ; -5.536 ; 0.045405 ; 0.765061 ; 0.645122 ; Rehab ; Amy Winehouse ; pop
4 ; 0.926113 ; 0.507217 ; 82.258 ; 204.13592 ; 8 ; 0.109614 ; 0.15561 ; 0.0 ; -2.969 ; 0.116759 ; 0.421574 ; 0.39023 ; Pulses ; Karmin ; pop
4 ; 0.360413 ; 0.723699 ; 101.014 ; 193.52 ; 4 ; 0.18064 ; 0.058289 ; 1e-06 ; -10.028 ; 0.042724 ; 0.17803 ; 0.552593 ; L.A.LOVE (la la) ; Fergie ; pop
4 ; 0.814801 ; 0.633289 ; 91.965 ; 211.74667 ; 3 ; 0.67234 ; 0.156096 ; 0.0 ; -5.968 ; 0.036055 ; 0.709492 ; 0.428218 ; I Wish ; Cher Lloyd ; pop
1 ; 0.180447 ; 0.325222 ; 72.416 ; 212.04 ; 10 ; 0.113051 ; 0.03113 ; 0.000633 ; -10.647 ; 0.910136 ; 0.0928 ; 0.594451 ; Make You Feel My Love ; Adele ; pop
4 ; 0.875649 ; 0.757332 ; 119.977 ; 222.69333 ; 8 ; 0.198325 ; 0.039451 ; 0.0 ; -3.36 ; 0.002383 ; 0.568812 ; 0.477588 ; Noche Y De Dia ; Enrique Iglesias ; pop
4 ; 0.764488 ; 0.691964 ; 99.966 ; 253.77333 ; 5 ; 0.0674 ; 0.047547 ; 0.0 ; -7.345 ; 0.00652 ; 0.646828 ; 0.53922 ; Unwritten ; Natasha Bedingfield ; pop
4 ; 0.711817 ; 0.664301 ; 111.976 ; 243.24 ; 1 ; 0.078921 ; 0.034295 ; 0.000519 ; -4.847 ; 0.392686 ; 0.226843 ; 0.467163 ; Crying for No Reason ; Katy B ; pop
4 ; 0.802505 ; 0.617028 ; 176.039 ; 190.63878 ; 0 ; 0.062185 ; 0.065619 ; 0.000192 ; -5.662 ; 0.036747 ; 0.745115 ; 0.456393 ; Upside Down ; Paloma Faith ; pop
4 ; 0.717029 ; 0.806053 ; 94.966 ; 238.36 ; 8 ; 0.207404 ; 0.219441 ; 0.0 ; -5.163 ; 0.199128 ; 0.776074 ; 0.37219 ; Let It Go ; Keyshia Cole ; pop
4 ; 0.813897 ; 0.631214 ; 131.995 ; 190.61383 ; 8 ; 0.203828 ; 0.031816 ; 9.2e-05 ; -5.786 ; 0.064001 ; 0.697843 ; 0.322378 ; Static ; Colette Carr ; pop
4 ; 0.904314 ; 0.774896 ; 130.009 ; 219.89333 ; 1 ; 0.060022 ; 0.04365 ; 0.000303 ; -4.08 ; 0.027132 ; 0.831705 ; 0.557201 ; Fuck You ; Lily Allen ; pop
4 ; 0.609445 ; 0.473191 ; 183.901 ; 205.02667 ; 9 ; 0.120343 ; 0.084073 ; 1e-06 ; -5.715 ; 0.007791 ; 0.59509 ; 0.056555 ; Shine ; 78violet ; pop
4 ; 0.708012 ; 0.500968 ; 167.986 ; 238.49333 ; 5 ; 0.348494 ; 0.039076 ; 0.0 ; -5.597 ; 0.178562 ; 0.464047 ; 0.442848 ; Under ; Alex Hepburn ; pop
4 ; 0.552938 ; 0.614276 ; 126.019 ; 256.57288 ; 0 ; 0.087088 ; 0.031406 ; 0.00926 ; -8.648 ; 0.002706 ; 0.142076 ; 0.358477 ; Come Alive ; Paris Hilton ; pop
4 ; 0.814695 ; 0.685189 ; 114.986 ; 224.01333 ; 9 ; 0.119787 ; 0.032864 ; 0.0 ; -5.034 ; 0.013464 ; 0.707614 ; 0.567623 ; Up ; Olly Murs ; pop
4 ; 0.848474 ; 0.734575 ; 117.319 ; 229.97043 ; 1 ; 0.312645 ; 0.030811 ; 1.2e-05 ; -5.285 ; 0.003124 ; 0.861972 ; 0.495585 ; Murder On The Dancefloor ; Sophie Ellis-Bextor ; pop
4 ; 0.882808 ; 0.713415 ; 95.537 ; 173.72 ; 10 ; 0.326901 ; 0.040782 ; 0.0 ; -1.857 ; 0.187243 ; 0.660914 ; 0.232404 ; Like Me ; Girlicious ; pop
4 ; 0.585564 ; 0.781822 ; 120.014 ; 193.57333 ; 7 ; 0.108297 ; 0.038924 ; 5e-06 ; -6.583 ; 0.011707 ; 0.622176 ; 0.677517 ; Call Me Maybe ; Carly Rae Jepsen ; pop
4 ; 0.69044 ; 0.677939 ; 116.973 ; 233.61333 ; 8 ; 0.110902 ; 0.040815 ; 0.0 ; -7.13 ; 0.072491 ; 0.435884 ; 0.463986 ; Sirens ; Cher Lloyd ; pop
4 ; 0.416793 ; 0.614045 ; 97.65 ; 187.4 ; 8 ; 0.109724 ; 0.033642 ; 0.0 ; -5.406 ; 0.847602 ; 0.565229 ; 0.197551 ; Naive (Acoustic) ; Mutya Buena ; pop
4 ; 0.636195 ; 0.320072 ; 171.69 ; 285.40018 ; 4 ; 0.256463 ; 0.039711 ; 4.9e-05 ; -6.556 ; 0.193704 ; 0.380301 ; 0.656948 ; Born To Die ; Lana Del Rey ; pop
4 ; 0.793601 ; 0.645937 ; 170.216 ; 211.93333 ; 7 ; 0.201271 ; 0.190373 ; 6e-06 ; -6.104 ; 0.088512 ; 0.273447 ; 0.732472 ; Bad Blood ; Taylor Swift ; pop
4 ; 0.799996 ; 0.4365 ; 126.608 ; 235.54667 ; 6 ; 0.150102 ; 0.047332 ; 0.0 ; -6.003 ; 0.003231 ; 0.680481 ; 0.408874 ; Round Round ; Sugababes ; pop
4 ; 0.766279 ; 0.61541 ; 144.983 ; 229.28 ; 10 ; 0.100893 ; 0.036572 ; 0.0 ; -7.164 ; 0.348412 ; 0.538378 ; 0.582542 ; Marry You ; Bruno Mars ; pop
4 ; 0.488727 ; 0.584321 ; 154.02 ; 222.73333 ; 6 ; 0.023272 ; 0.041027 ; 1e-06 ; -6.812 ; 0.00695 ; 0.68849 ; 0.584265 ; I Knew You Were Trouble ; Taylor Swift ; pop
4 ; 0.670387 ; 0.602827 ; 107.995 ; 242.97361 ; 2 ; 0.111632 ; 0.024908 ; 2e-06 ; -3.882 ; 0.004081 ; 0.450574 ; 0.627238 ; Set Fire To The Rain ; Adele ; pop
4 ; 0.787599 ; 0.664212 ; 158.959 ; 182.72 ; 2 ; 0.322829 ; 0.200637 ; 0.0 ; -4.763 ; 0.352095 ; 0.822752 ; 0.710275 ; Dear Future Husband ; Meghan Trainor ; pop
4 ; 0.774047 ; 0.665012 ; 142.468 ; 207.29333 ; 6 ; 0.074383 ; 0.092137 ; 0.0 ; -5.081 ; 0.24241 ; 0.833731 ; 0.364541 ; Superhero ; Cher Lloyd ; pop
4 ; 0.679581 ; 0.604069 ; 73.885 ; 289.36 ; 8 ; 0.098112 ; 0.186004 ; 0.0 ; -7.119 ; 0.546958 ; 0.596075 ; 0.58614 ; Cry Me a River ; Justin Timberlake ; pop
4 ; 0.889822 ; 0.495307 ; 127.237 ; 238.5 ; 9 ; 0.87551 ; 0.386083 ; 0.0 ; -7.321 ; 0.486251 ; 0.556217 ; 0.507432 ; American Boy [Feat. liveDEMO Band & Miki Opus1] ; Estelle ; pop
4 ; 0.902077 ; 0.464367 ; 176.781 ; 187.6 ; 0 ; 0.149264 ; 0.043716 ; 0.0 ; -3.418 ; 0.000579 ; 0.590407 ; 0.388405 ; This Ain't A Love Song ; Scouting for Girls ; pop
4 ; 0.520618 ; 0.723297 ; 184.045 ; 240.82667 ; 2 ; 0.323783 ; 0.167415 ; 0.000736 ; -5.265 ; 0.182016 ; 0.489744 ; 0.469455 ; Clumsy ; Fergie ; pop
4 ; 0.828687 ; 0.489655 ; 135.985 ; 225.32 ; 4 ; 0.066529 ; 0.06582 ; 5e-06 ; -5.147 ; 0.038623 ; 0.398029 ; 0.576836 ; One In A Million ; Hilary Duff ; pop
4 ; 0.810602 ; 0.527551 ; 129.99 ; 213.46667 ; 8 ; 0.124939 ; 0.043473 ; 0.0 ; -6.001 ; 0.061565 ; 0.367274 ; 0.31822 ; Telling The World ; Taio Cruz ; pop
4 ; 0.792443 ; 0.679184 ; 95.018 ; 151.6 ; 10 ; 0.354573 ; 0.03661 ; 0.000468 ; -5.438 ; 0.055787 ; 0.331813 ; 0.46842 ; Next To Me ; Emeli Sande ; pop
4 ; 0.732639 ; 0.751608 ; 149.919 ; 206.90667 ; 10 ; 0.052623 ; 0.069605 ; 0.0 ; -6.673 ; 0.015703 ; 0.769043 ; 0.672088 ; Stitches ; Shawn Mendes ; pop
4 ; 0.647519 ; 0.518595 ; 137.851 ; 244.8 ; 4 ; 0.117839 ; 0.057877 ; 4.1e-05 ; -7.735 ; 0.000404 ; 0.414596 ; 0.245107 ; I Can't Read You ; Daniel Bedingfield ; pop
4 ; 0.540027 ; 0.63548 ; 80.908 ; 220.26667 ; 5 ; 0.124564 ; 0.066276 ; 0.0 ; -10.231 ; 0.246434 ; 0.373408 ; 0.504886 ; Last Request ; Paolo Nutini ; pop
4 ; 0.828338 ; 0.602785 ; 77.5 ; 221.45333 ; 9 ; 0.137761 ; None ; 3.3e-05 ; -5.664 ; 0.061577 ; 0.567417 ; 0.446695 ; Lovin' So Hard ; Becky G ; pop
4 ; 0.709632 ; 0.641864 ; 102.045 ; 213.18667 ; 11 ; 0.091148 ; 0.079558 ; 0.0 ; -6.6 ; 0.026112 ; 0.252695 ; 0.59243 ; Breathe In. Breathe Out. ; Hilary Duff ; pop
4 ; 0.843067 ; 0.712428 ; 90.011 ; 184.06667 ; 9 ; 0.212249 ; 0.053554 ; 2.3e-05 ; -2.887 ; 0.285366 ; 0.820366 ; 0.252544 ; I Wanna Be Bad (With rap and with vocorder) ALSO ALBUM VERSION ; Willa Ford ; pop
4 ; 0.844712 ; 0.659782 ; 125.007 ; 196.66667 ; 1 ; 0.08279 ; 0.134999 ; 0.0 ; -4.957 ; 0.082513 ; 0.625679 ; 0.221806 ; Maniac ; Girlicious ; pop
4 ; 0.828707 ; 0.775221 ; 139.075 ; 179.18667 ; 7 ; 0.121876 ; 0.04596 ; 1e-06 ; -5.465 ; 0.048375 ; 0.947887 ; 0.671181 ; Lips Are Movin ; Meghan Trainor ; pop
4 ; 0.573679 ; 0.696609 ; 87.048 ; 241.2 ; 5 ; 0.077738 ; 0.21194 ; 0.000104 ; -6.715 ; 0.173748 ; 0.472649 ; 0.451077 ; Leave (Get Out) ; JoJo ; pop
4 ; 0.269933 ; 0.350304 ; 120.158 ; 280.38667 ; 6 ; 0.086639 ; 0.029995 ; 1e-06 ; -8.86 ; 0.80716 ; 0.19909 ; 0.660385 ; Video Games ; Lana Del Rey ; pop
4 ; 0.655081 ; 0.815971 ; 68.502 ; 225.12 ; 0 ; 0.042832 ; 0.064817 ; 2e-06 ; -6.269 ; 0.215042 ; 0.574506 ; 0.393858 ; Fuck It (I Don't Want You Back) ; Eamon ; pop
